334.0 365.0 0.7918238905238738 
298.0 336.0 0.8364870280908928 
315.0 346.0 0.7991211659429391 
332.0 370.0 0.7906496424116912 
319.0 353.0 0.7920623621971281 
300.0 334.0 0.8247320751567622 
321.0 352.0 0.7981869059411302 
334.0 365.0 0.7918238905238738 
294.0 326.0 0.8574107488791384 
338.0 370.0 0.7865900046609691 
300.0 334.0 0.8247320751567622 
301.0 337.0 0.821988057172649 
335.0 367.0 0.7867127575813231 
305.0 340.0 0.8031021513200598 
336.0 369.0 0.7896518316018402 
338.0 371.0 0.7888450085701634 
338.0 371.0 0.7888450085701634 
341.0 381.0 0.7892437849512255 
323.0 362.0 0.79467077342423 
329.0 364.0 0.794295697139775 
323.0 358.0 0.7951934850317852 
329.0 364.0 0.794295697139775 
319.0 353.0 0.7955891568600525 
323.0 358.0 0.7951934850317852 
319.0 353.0 0.7955891568600525 
340.0 373.0 0.7896518316018402 
341.0 381.0 0.7897791715788994 
341.0 381.0 0.7897791715788994 
332.0 371.0 0.793349516823236 
332.0 371.0 0.793349516823236 
332.0 371.0 0.793349516823236 
309.0 344.0 0.8172640384448163 
313.0 348.0 0.8165068625884884 
313.0 352.0 0.8055531737539187 
313.0 352.0 0.8055531737539187 
301.0 334.0 0.8427647164072286 
301.0 334.0 0.8427647164072286 
312.0 346.0 0.817318629089117 
312.0 345.0 0.8217480430691718 
312.0 345.0 0.8217480430691718 
307.0 343.0 0.8235995125220081 
317.0 348.0 0.8075732209083428 
315.0 350.0 0.8096175079222535 
316.0 350.0 0.807153502243957 
316.0 350.0 0.807153502243957 
300.0 340.0 0.8654337478976057 
301.0 335.0 0.8531414438599791 
312.0 347.0 0.8194125498630367 
310.0 344.0 0.8234378284481333 
315.0 351.0 0.8123286621894777 
315.0 350.0 0.8135457480588081 
318.0 348.0 0.8159408894069461 
312.0 348.0 0.820707818930041 
313.0 347.0 0.8211551540612425 
313.0 347.0 0.8211551540612425 
338.0 371.0 0.7940488941836599 
338.0 371.0 0.7940488941836599 
306.0 336.0 0.8464702779924657 
306.0 336.0 0.8464702779924657 
340.0 378.0 0.794037182306714 
340.0 381.0 0.7942557227643328 
301.0 336.0 0.8622005557263777 
307.0 342.0 0.8274233820534355 
301.0 336.0 0.9098105831026364 
325.0 362.0 0.7972315275928469 
318.0 349.0 0.8166206201491195 
318.0 349.0 0.8166206201491195 
318.0 349.0 0.8166206201491195 
321.0 360.0 0.802455386396416 
322.0 358.0 0.8004630517094286 
322.0 358.0 0.8004630517094286 
306.0 339.0 0.8428838790481303 
313.0 350.0 0.820707818930041 
309.0 340.0 0.8408751198049891 
309.0 340.0 0.8408751198049891 
309.0 340.0 0.8408751198049891 
307.0 339.0 0.8455214836773891 
307.0 339.0 0.8455214836773891 
325.0 367.0 0.7977026368841468 
325.0 367.0 0.7977026368841468 
331.0 364.0 0.7958519029880953 
317.0 348.0 0.8186961718279527 
303.0 341.0 0.8721953005905532 
319.0 350.0 0.8128209730634314 
307.0 342.0 0.8410517237916917 
330.0 368.0 0.7976101988527619 
313.0 349.0 0.8213951369420476 
322.0 356.0 0.8032544603119314 
321.0 358.0 0.8055242471588863 
321.0 358.0 0.8055242471588863 
309.0 343.0 0.8400288872654825 
309.0 343.0 0.8400288872654825 
309.0 343.0 0.8400288872654825 
309.0 343.0 0.8400288872654825 
309.0 343.0 0.8400288872654825 
309.0 343.0 0.8400288872654825 
309.0 343.0 0.8400288872654825 
309.0 343.0 0.8400288872654825 
311.0 344.0 0.825853964940263 
342.0 380.0 0.7953213564352729 
