1066028 1272958 519351 690665 438590 1215636 227044 357403 1340172 223617 
410158 594048 442694 212891 458002 150026 511725 774354 156052 580511 
1066028 1272958 519351 690665 438590 1215636 227044 357403 1340172 223617 
417026 606008 442541 207361 25372 362995 194613 170282 1052719 485105 
474332 610608 440098 454784 451027 99959 199884 1370081 1052726 261906 
849243 589320 440098 454784 451027 99959 199884 220803 1038251 261906 
410158 594048 442694 212891 457793 150026 555652 774354 156052 580019 
850250 1352549 552349 473276 1262284 690855 1257012 151541 228997 303994 
414299 606008 555296 461249 413123 121386 198006 778610 1104542 490640 
1066028 1272958 519351 690665 438590 1215636 227044 357403 1340172 223617 
414299 606008 555296 461249 413123 121386 198006 778610 1104542 490640 
417026 606008 442541 207361 25372 362995 194613 170282 1052719 485105 
417026 606008 442541 207361 25372 362995 194613 170282 1052719 485105 
1066028 1272958 519351 690665 438590 1215636 227044 357403 1340172 223617 
849243 589320 440098 454784 451027 99959 199884 220803 1038251 261906 
483841 606008 442541 456127 25372 362998 194613 170282 1052719 299131 
414299 606008 555296 461249 413123 121386 198006 778610 1104542 490640 
482542 606008 442541 456127 25372 362998 194613 170282 1052719 473913 
414299 606008 555296 461249 413123 121386 198006 778610 1104542 490640 
414299 606008 555296 461249 413123 121386 198006 778610 1104542 490640 
417026 606008 442541 207361 25372 362995 194613 170282 1052719 485105 
1066028 1272958 519351 690665 438590 1215636 227044 357403 1340172 223617 
482542 606008 442541 447480 25372 362998 194613 170282 1052718 473863 
414299 606008 555296 461249 413123 121386 198006 778610 1104542 490640 
414299 606008 555296 461249 413123 121386 198006 778610 1104542 490640 
474408 610678 440144 454784 451027 99959 199867 1332401 1052719 298734 
850250 1360289 552349 207239 1279082 690855 195704 151541 129681 576202 
482542 606008 442541 456127 25372 362998 194613 170282 1052719 473913 
474332 611023 440102 473148 451027 99959 199884 1350974 1052726 258338 
