289.0 325.0 0.9194192179795891 
291.0 326.0 0.8620231343814598 
295.0 329.0 0.8988820089439282 
292.0 330.0 0.8835296303051493 
294.0 330.0 0.8951082499276513 
294.0 330.0 0.9304479608607571 
295.0 330.0 0.9527210182318536 
296.0 330.0 0.894000723604977 
297.0 330.0 0.9268218476474406 
295.0 332.0 0.8957065693546598 
296.0 331.0 0.8941627489202307 
295.0 332.0 0.9162190880250732 
296.0 331.0 0.923942399571914 
297.0 331.0 0.9097897343529321 
297.0 331.0 0.9098283835951533 
297.0 331.0 0.8947179768593596 
296.0 332.0 0.896240874517448 
296.0 332.0 0.896240874517448 
296.0 332.0 0.9128349195428657 
296.0 332.0 0.8852023850475863 
296.0 333.0 0.899297208162017 
296.0 335.0 0.8831349615869739 
300.0 332.0 0.903700536744912 
300.0 333.0 0.8786545551967098 
297.0 334.0 0.8642476570407652 
300.0 333.0 0.8853022353260158 
299.0 334.0 0.9226182012766116 
298.0 335.0 0.9030713837130129 
297.0 337.0 0.9436119711042308 
298.0 335.0 0.8997604343727641 
299.0 335.0 0.9107070404921166 
299.0 335.0 0.9107070404921166 
299.0 336.0 0.9436119711042308 
299.0 336.0 0.9436119711042308 
300.0 335.0 0.8640210565422574 
299.0 336.0 0.9436119711042308 
302.0 335.0 0.845879734189556 
301.0 335.0 0.8625761224213236 
299.0 338.0 0.9268218476474406 
301.0 335.0 0.937768167695928 
302.0 335.0 0.8648454377135673 
302.0 335.0 0.8648454377135673 
302.0 335.0 0.845879734189556 
302.0 335.0 0.845879734189556 
301.0 336.0 0.9194192179795891 
300.0 337.0 0.941630546955624 
301.0 336.0 0.9139460852567143 
300.0 337.0 0.941630546955624 
300.0 337.0 0.941630546955624 
301.0 336.0 0.9139460852567143 
300.0 337.0 0.941630546955624 
300.0 337.0 0.90276344455911 
300.0 337.0 0.941630546955624 
300.0 337.0 0.8795535680159002 
303.0 336.0 0.8648454377135673 
303.0 336.0 0.8967455027104146 
300.0 338.0 0.941630546955624 
302.0 336.0 0.9136578374039671 
304.0 336.0 0.8787855705812362 
300.0 339.0 0.9527210182318536 
305.0 336.0 0.8935900071338665 
300.0 340.0 0.9039333628188114 
305.0 336.0 0.8935900071338665 
301.0 337.0 0.8755078824015872 
301.0 337.0 0.8545645629348532 
301.0 337.0 0.9096214119175932 
302.0 337.0 0.9291419179757671 
301.0 338.0 0.9048534884448197 
302.0 337.0 0.8756299517857823 
301.0 338.0 0.9159989297863393 
301.0 338.0 0.9159989297863393 
301.0 338.0 0.8690009048946991 
301.0 338.0 0.941630546955624 
301.0 338.0 0.8912710698314409 
304.0 337.0 0.8911197417968181 
304.0 337.0 0.889720273023185 
301.0 340.0 0.8567649628173699 
301.0 340.0 0.9096214119175932 
304.0 337.0 0.9063706379237854 
304.0 337.0 0.902876008103046 
302.0 338.0 0.8947742623542415 
303.0 338.0 0.8772498565659899 
303.0 338.0 0.8772498565659899 
302.0 339.0 0.9146808196962992 
303.0 338.0 0.9093861014191248 
302.0 339.0 0.9024964719185563 
303.0 338.0 0.8772498565659899 
302.0 339.0 0.8903984111423422 
302.0 339.0 0.8725999639621931 
302.0 341.0 0.9142644192179794 
302.0 341.0 0.9142644192179794 
