1378221 788092 160144 526611 205822 1031154 413308 1204792 118980 440782 
999988 691254 153595 536344 205822 1007703 464124 1267563 254381 440782 
1112520 691254 153595 536344 205822 931069 464124 1267563 254381 440782 
1378221 788092 160144 526611 205822 1031154 413308 1267563 118980 440782 
1378221 788092 160144 526611 205822 1031154 413308 1113399 118980 440782 
1378221 788092 160144 529920 205822 1071847 413308 1267563 118980 440782 
1378221 759504 160144 526611 205822 1031154 413308 1267563 118980 440782 
999988 691254 153595 536344 205822 931069 464124 1267563 253826 440782 
1378221 788092 160144 526611 205822 1031154 311926 1267563 118980 440782 
1280203 788092 160144 529920 205822 1071847 413308 1267563 118980 440782 
999988 691254 153595 536344 205822 931069 464124 1267563 148140 440782 
993273 691254 153595 536344 205822 931069 464124 1267563 254381 440782 
999988 691254 153595 536344 205822 931069 464124 1267563 254381 440782 
1338169 808261 160144 548996 205822 1031154 468845 1267563 118980 440782 
999988 691254 153595 536344 205822 1015080 464124 1267563 254381 440782 
