"SPEA2"	"0.008441292270038132	0.40846322953635045	0.1737442399721961	0.4140567705885326	0.19093053194885828	0.18896328883913494	0.4198264767388757	0.3390573976558708	0.12959454628630268	0.427143039721862	0.3408758755087569	0.23078319625837063	0.030453426291531426	0.3555070008346059	0.26322313684087933	0.2796345290021143	0.10255344333873714	0.09362277412080432	0.12470325599028105	0.39174615186834966	0.0017058716732658847	0.282178763818818	0.0	0.4142520684021571	0.46297851026175096	0.49193985773787813	0.4702941374251709	0.381940114608361	0.06957977792350024	0.34741162378771195	"
"SPEA2"	"0.30475940718528693	0.2718810220140396	0.21479361225783286	0.5980986113957675	0.21994485283874216	0.2363221108708545	0.45190203013539093	0.36308050633293837	0.5396517223685726	0.4044364351491096	"
