"IBEA"	"0.3594321523026421	0.4555466872275551	0.39322894899527794	0.4159447980029704	0.3723057038418745	0.4301869629333498	0.4501640587793482	0.40655690494375885	0.2998349813988768	0.39404415461997655	0.4354103986304556	0.3594218254629356	0.4676319454020723	0.3703329956047259	0.38637524539119	0.4513082466881546	0.40138529639246173	0.29403383010882406	0.4331970599377117	0.40852266546586213	0.3916316998757542	0.42892705388983504	0.4521770840198463	0.41447968102572574	0.36336223482661034	0.37176526674914123	0.3577902982296496	0.4408360565020712	0.4410201958009168	0.4237718839075626	"
"IBEA"	"0.43024957531134045	0.42952555517280433	0.47725738531754286	0.41437013569898534	0.5175538744346313	0.44281495366519324	0.4801536079749884	0.4284262949602975	0.5282118015370588	0.4267083140060675	"
