"SPEA2"	"0.68419670360449591495211052460945211350917816162109375	0.08682122385964595456808723383801407180726528167724609375	0.272968765509539412761341736768372356891632080078125	0.11959240587151097334750460277064121328294277191162109375	0.2447188806309832376228996508871205151081085205078125	0.268343357915136249136622836886090226471424102783203125	0.125879241374558914490222605309099890291690826416015625	0.109502156908620251751784735461114905774593353271484375	0.335453017176067069815559307244257070124149322509765625	0.08119597552335104662102338579643401317298412322998046875	0.103938364672149230472086856025271117687225341796875	0.203540230600388227788499762027640827000141143798828125	0.58108998193638472518074422623612917959690093994140625	0.09494183798001847029990329929205472581088542938232421875	0.178673301339356382921863541923812590539455413818359375	0.145276494332047534374652286714990623295307159423828125	0.3891576078710718977760052439407445490360260009765625	0.40298742089781292019523561975802294909954071044921875	0.34721840205277121338411916440236382186412811279296875	0.1000125374259922816921886123964213766157627105712890625	0.72147722184536233758223033873946405947208404541015625	0.148318752990381608203307450821739621460437774658203125	0.84047470630812337599735428739222697913646697998046875	0.07266921104263690533997532838839106261730194091796875	0.06479081797068013404139463773390161804854869842529296875	0.04925630362774591208818719678674824535846710205078125	0.051160929775330411806155694875997141934931278228759765625	0.175322265317671976969648994781891815364360809326171875	0.46730111335997925881002856840495951473712921142578125	0.1045402593564598026087963944519287906587123870849609375	"
"SPEA2"	"0.1489820857689954924918396272914833389222621917724609375	0.2003496934764289749697496745284297503530979156494140625	0.2385730248365424965850678518108907155692577362060546875	0.06346976559362303704769914247663109563291072845458984375	0.2351729641758985855926056274256552569568157196044921875	0.22811554430646363567092294033500365912914276123046875	0.1513315347801072185962567573369597084820270538330078125	0.1220068572786817406861104018389596603810787200927734375	0.0954354924044198138499695005521061830222606658935546875	0.09863647327160530997591791901868418790400028228759765625	"
